document,compile_component,locate_component,traverse_component,NOD,DEF,OCC,LOC,gotoDefinition,rename,completion
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cj/DEF_1040.java,232.70159999999998,879.9575333333333,0.5001000000000001,13827.0,1040.0,8150.0,5883.0,935.1871249999999,946.8784125,241.324325
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/ck/DEF_1120.java,254.1654333333333,941.6218,0.38986666666666664,15466.0,1119.0,8980.0,6073.0,1033.9058125,1050.9175,241.87212500000004
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cl/DEF_1200.java,603.8215666666666,2387.9362,0.8334,15755.0,1200.0,9328.0,6470.0,845.5482000000002,845.2522124999998,382.9888625000001
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cm/DEF_1280.java,748.9976,2456.9619999999995,0.6674333333333333,16541.0,1280.0,9724.0,7011.0,2319.4150750000003,1946.7369375000005,490.87222499999996
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cn/DEF_1360.java,295.8830333333333,883.3726,0.5023000000000001,14345.0,1360.0,8308.0,7093.0,1664.4928000000004,1332.246825,568.3220500000001
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/co/DEF_1440.java,328.2610333333334,1545.7985666666664,0.3335000000000001,16840.0,1440.0,10042.0,6879.0,1206.2747125,1193.0306,315.54053749999997
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cp/DEF_1520.java,336.0251666666666,1292.7826333333335,0.16626666666666667,19542.0,1520.0,11749.0,8337.0,1380.0467125,1376.8214625,342.4673625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cq/DEF_1600.java,345.18289999999985,1383.623166666667,0.3378333333333334,21217.0,1598.0,12642.0,8793.0,1500.0416125,1493.8777124999997,364.05583750000005
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cr/DEF_1680.java,360.31389999999993,1487.5330000000004,0.49940000000000007,21683.0,1679.0,12892.0,8977.0,1629.4038499999997,1602.539125,387.44107500000007
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cs/DEF_1760.java,427.23799999999983,1528.2070999999999,0.3327333333333334,23087.0,1760.0,13585.0,9962.0,1699.9455249999999,1682.0807625000002,415.05693749999995
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/ct/DEF_1840.java,392.5940666666666,1650.1508000000001,0.4523,24785.0,1840.0,14651.0,10365.0,1834.9079874999993,1803.3692499999997,385.91118750000004
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cu/DEF_1920.java,393.8027000000002,1713.7632,0.1674,25518.0,1920.0,15063.0,10771.0,1873.90305,1841.2254249999999,405.37227500000006
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cv/DEF_2000.java,427.442,1707.3855000000003,0.33393333333333336,25719.0,2000.0,15216.0,10875.0,1971.9838624999998,1887.4052375000003,419.76576250000005
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/a/LOC_400.java,32.044533333333334,58.356233333333336,0.15323333333333333,905.0,65.0,566.0,399.0,86.4896875,58.8175625,35.7690125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/b/LOC_800.java,49.48186666666666,140.91673333333333,0.0,1952.0,127.0,1273.0,785.0,171.4754375,144.53614999999996,54.3574375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/c/LOC_1200.java,65.14306666666668,161.14219999999997,0.3354000000000001,2651.0,212.0,1461.0,1199.0,194.39270000000002,172.027675,64.7778125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/d/LOC_1600.java,80.18093333333333,369.0995333333333,0.33516666666666667,5021.0,340.0,3095.0,1575.0,393.69711250000006,370.442225,81.7336375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/e/LOC_2000.java,92.60923333333331,297.91113333333334,0.16690000000000002,4296.0,378.0,2480.0,1996.0,326.62771250000003,297.271825,95.0621375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/f/LOC_2400.java,117.72823333333334,485.53249999999997,0.1723666666666667,7610.0,572.0,4141.0,2397.0,504.4217625,528.196725,121.69460000000001
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/g/LOC_2800.java,247.74873333333343,774.8078666666667,0.33733333333333343,8277.0,713.0,4503.0,2793.0,1385.262175,1415.3133500000001,375.545025
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/h/LOC_3200.java,358.08303333333333,768.3708666666665,0.33356666666666673,5703.0,488.0,3325.0,3197.0,578.9872749999998,509.1717624999999,130.03297499999996
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/i/LOC_3600.java,295.1350333333334,656.3909,0.6299333333333333,6910.0,572.0,4017.0,3597.0,922.4606875000002,825.6614625,190.3405875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/j/LOC_4000.java,220.01579999999998,737.5881999999998,0.8358333333333333,7599.0,646.0,4518.0,3995.0,1389.1517125,908.0144374999999,329.827075
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/k/LOC_4400.java,178.8775333333333,551.0788333333333,0.5393000000000001,8941.0,753.0,5255.0,4364.0,625.5649749999999,611.5383625,199.4986125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/l/LOC_4800.java,201.2515333333334,682.7388666666666,0.10813333333333335,10925.0,848.0,6447.0,4797.0,778.3225249999998,751.8362125,206.182975
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/m/LOC_5200.java,223.17953333333335,800.2014666666665,0.3351999999999999,12461.0,927.0,7359.0,5195.0,865.8608875,847.2184999999998,219.12866250000002
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/n/LOC_5600.java,235.2489666666667,887.1223000000003,0.5026333333333334,13864.0,1028.0,8241.0,5596.0,2442.7248124999996,2286.8367625,576.2251875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/o/LOC_6000.java,656.3650666666667,2096.132033333333,1.0001333333333335,14282.0,1078.0,8517.0,5995.0,2320.1331499999997,2329.5556,577.6508875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/p/LOC_6400.java,655.2000333333334,2594.4872,1.1187999999999998,15630.0,1187.0,9257.0,6367.0,2709.0665750000007,2657.5933250000003,674.5896625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/q/LOC_6800.java,668.0687333333333,2076.618866666667,1.0001666666666666,16672.0,1429.0,9955.0,6795.0,2263.3464999999997,2250.0661625000002,647.33785
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/r/LOC_7200.java,642.6025333333333,2665.5268666666666,0.9975,16936.0,1316.0,9950.0,7194.0,2668.4090874999997,2543.3686,632.4131
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/s/LOC_7600.java,610.4612999999999,2443.191033333334,0.6669999999999999,20314.0,1516.0,11625.0,7595.0,2632.12405,2548.3736874999995,630.181075
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/t/LOC_8000.java,610.3932,2344.817366666666,0.6668,19117.0,1475.0,11498.0,7969.0,2649.8406125,2499.5100875000003,604.228075
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/u/LOC_8400.java,778.6435333333333,2740.529433333333,0.9994999999999999,18250.0,1417.0,10752.0,8395.0,2398.1815999999994,2325.3314000000005,680.4122375000002
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/v/LOC_8800.java,691.1876333333335,2286.0720999999994,0.6666666666666666,18857.0,1488.0,11080.0,8790.0,2451.242362499999,2423.4353375000005,720.4672874999999
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/w/LOC_9200.java,765.9988333333332,2465.3570999999997,0.6655333333333333,20405.0,1525.0,11724.0,9190.0,2590.7621875,2528.2213500000003,725.8279500000001
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/x/LOC_9600.java,753.3286000000002,2634.545433333333,0.6665333333333333,21419.0,1682.0,12639.0,9592.0,3205.3274874999993,3195.6297375000004,862.4282874999999
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/y/LOC_10000.java,1003.8372999999998,3960.7258333333325,1.0029333333333332,23629.0,1792.0,13931.0,9995.0,4176.0265375,3581.6708249999997,882.0211874999999
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aa/NOD_2000.java,94.44990000000003,255.08726666666666,0.3328333333333333,1992.0,168.0,1246.0,899.0,310.85355000000004,261.8445875,96.2683875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ab/NOD_3000.java,107.74210000000001,377.4594,1.0461666666666665,2987.0,241.0,1828.0,1081.0,487.0648125000001,465.12692499999997,124.320525
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ac/NOD_4000.java,179.54216666666665,573.4547000000001,0.3332,3988.0,348.0,2539.0,1569.0,592.0851624999999,553.832,165.3053
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ad/NOD_5000.java,170.35529999999994,649.7349,0.0,4986.0,405.0,3240.0,1805.0,736.2758625000001,696.4485000000001,181.6947125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ae/NOD_6000.java,296.8244,701.1893,0.8362999999999999,5986.0,522.0,3420.0,3358.0,817.1106750000001,879.558275,358.67169999999993
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/af/NOD_7000.java,297.1856666666667,1195.7126,1.002433333333333,6991.0,580.0,4328.0,2979.0,1314.01405,1213.105625,320.2863
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ag/NOD_8000.java,348.3008,1257.5245333333335,1.0022,7987.0,584.0,5019.0,3319.0,1425.9164125,1385.2290750000002,339.15200000000004
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ah/NOD_9000.java,366.4021333333333,1496.4832333333331,1.0008,8987.0,658.0,5603.0,3640.0,1641.5047499999998,1586.0834125,370.9507125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ai/NOD_10000.java,415.1466,1595.4814666666668,1.0008333333333332,9985.0,672.0,5885.0,4087.0,1754.9761374999998,1680.7246000000005,403.2198625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aj/NOD_11000.java,501.95139999999986,1752.5066333333332,0.9982000000000001,10991.0,875.0,6452.0,4923.0,1968.1496624999995,1887.7150124999998,500.65138750000006
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ak/NOD_12000.java,503.2913333333333,1813.2815,0.9996000000000004,11991.0,932.0,7024.0,5106.0,2092.0913499999997,2032.08155,504.14593750000006
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/al/NOD_13000.java,555.5271333333334,2043.4587333333336,0.6662,12992.0,967.0,7662.0,5486.0,2260.190775,2215.3300375,569.3314
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/am/NOD_14000.java,581.0126999999999,2337.941733333334,0.999,13991.0,1080.0,8260.0,6002.0,2531.8149625,2448.2624625,615.0299124999999
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/an/NOD_15000.java,633.1082,2416.388733333333,1.0008333333333332,14986.0,1130.0,8761.0,6390.0,2620.5181625,2548.297,650.9744125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ao/NOD_16000.java,686.0933333333332,2375.2637333333337,0.8361999999999999,15984.0,1213.0,9648.0,6911.0,2738.4201499999995,2700.4822875,653.438025
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ap/NOD_17000.java,696.7347333333333,2528.8975333333337,0.333,16985.0,1284.0,10330.0,6774.0,2993.7663125,3025.8227875,699.9621750000001
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aq/NOD_18000.java,837.4930000000003,2792.1098333333334,0.8350666666666666,17985.0,1401.0,10598.0,8279.0,3080.2931750000002,3073.8441374999993,842.1285624999999
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ar/NOD_19000.java,870.5046000000001,3140.8910999999994,0.9997000000000001,18981.0,1466.0,11148.0,8619.0,3250.5701875,3206.523075,854.6229250000001
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/as/NOD_20000.java,796.8987666666668,3165.975533333333,0.3332333333333333,19985.0,1469.0,12128.0,8300.0,3459.751175000001,3235.791825,792.1435250000002
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/at/NOD_21000.java,819.3101666666665,3384.148566666667,1.0211,20982.0,1541.0,12666.0,8755.0,3635.5054625000002,3606.074087499999,857.7449
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/au/NOD_22000.java,787.9187000000002,3507.3978,0.6671000000000001,21979.0,1543.0,13238.0,8618.0,3791.5733000000005,3723.8401125,867.3870499999999
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/av/NOD_23000.java,944.4798999999999,3694.7046333333333,0.9996,22986.0,1748.0,13534.0,9866.0,3949.4065999999993,3877.4737875,996.095475
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aw/NOD_24000.java,979.3284999999997,3899.363633333333,0.8369,23983.0,1804.0,14119.0,10035.0,4117.1548875,4024.8143250000003,991.138325
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ax/NOD_25000.java,912.2026666666666,4123.030400000001,1.0016666666666667,24969.0,1858.0,14793.0,10448.0,4231.074675,4185.52815,918.7954125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/z/NOD_1000.java,58.89086666666668,151.0672333333333,0.9992666666666667,986.0,76.0,550.0,294.0,183.2067375,159.0021375,67.3724875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/ay/OCC_600.java,86.98826666666669,172.29323333333332,0.9986,948.0,70.0,596.0,427.0,165.93208750000002,168.17631250000002,82.49068749999999
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/az/OCC_1200.java,129.6588,355.5129,0.9984999999999999,2518.0,140.0,1190.0,1040.0,416.457,362.0209375,131.87151250000002
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bb/OCC_2400.java,166.1149,471.88483333333346,0.6663666666666668,3752.0,306.0,2389.0,1842.0,546.6713000000001,492.88700000000006,171.00809999999998
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bc/OCC_3000.java,155.8087,603.3321666666667,0.3335000000000001,4584.0,356.0,2992.0,1577.0,674.0129125000001,632.5337375,160.07655
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bd/OCC_3600.java,291.0199666666667,733.2286333333335,0.33329999999999993,6114.0,525.0,3592.0,3244.0,951.4317625000001,918.0226875000002,352.603275
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/be/OCC_4200.java,239.49963333333326,902.0656666666667,0.6658999999999999,7860.0,602.0,4188.0,2628.0,916.4485500000002,929.6826375000002,252.2349875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bf/OCC_4800.java,256.6272333333333,940.8929333333332,0.9963000000000001,7651.0,546.0,4792.0,3188.0,1261.5183875,966.7901375000001,261.67305
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bg/OCC_5400.java,291.1373333333333,1063.6075333333335,0.9988000000000001,8603.0,635.0,5392.0,3654.0,1177.9362124999998,1118.5358375,297.158
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bh/OCC_6000.java,334.7758999999999,1190.3536666666666,0.6635666666666666,9436.0,662.0,5985.0,3888.0,1567.7688750000002,1458.2428125,367.3487875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bi/OCC_6600.java,391.1468333333333,1357.7263666666668,0.9995333333333335,11244.0,886.0,6590.0,4921.0,1511.06295,1421.5266999999997,408.75350000000003
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bj/OCC_7200.java,417.6685333333334,1461.3705666666665,0.6667,12251.0,947.0,7186.0,5332.0,1614.8434624999995,1564.6069375,451.80587499999996
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bk/OCC_7800.java,496.6846666666667,1680.9036666666664,0.6666333333333334,13232.0,1008.0,7792.0,5662.0,2006.5344625000002,2151.3083125000003,533.8796249999999
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bl/OCC_8400.java,450.38943333333344,1712.5015,0.6657666666666667,14263.0,1044.0,8387.0,5677.0,2220.6878750000005,2082.2669625,480.74159999999995
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bm/OCC_9000.java,474.5661000000002,1840.8796,0.6661333333333334,15479.0,1122.0,8987.0,6122.0,2031.3565875000002,1948.1307625,493.5058
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bn/OCC_9600.java,527.2953333333334,1989.0960000000002,0.0,15890.0,1209.0,9587.0,6877.0,2440.8239249999997,2390.2726874999994,617.8323625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bo/OCC_10200.java,521.1233000000001,2169.6507333333334,0.9978666666666666,16741.0,1260.0,10186.0,6640.0,2679.8187125000004,2519.7767499999995,603.5598
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bp/OCC_10800.java,662.6904000000001,2346.775166666667,0.33179999999999993,18333.0,1422.0,10787.0,8440.0,2410.0560000000005,2355.7353,675.8472249999999
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bq/OCC_11400.java,603.0184666666668,2552.6142333333332,1.0000333333333333,19968.0,1489.0,11386.0,7598.0,2590.24375,2528.2681875000007,614.1232000000001
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/br/OCC_12000.java,613.5131666666666,2586.7431666666666,0.6142,19788.0,1449.0,11987.0,8222.0,2784.1723875,2562.8607374999997,641.4914875000002
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bs/OCC_12600.java,674.5112333333334,2682.3173,0.0,20912.0,1551.0,12584.0,8770.0,2799.2635250000003,2696.3670875,689.9488249999999
