document,compile_component,locate_component,traverse_component,NOD,DEF,OCC,LOC,gotoDefinition,rename,completion
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/k/LOC_4400.java,7.0,124.66666666666667,0.0,8941.0,753.0,5255.0,4364.0,127.25,123.625,7.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/l/LOC_4800.java,7.666666666666667,153.66666666666666,0.0,10925.0,848.0,6447.0,4797.0,158.375,157.0,9.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/m/LOC_5200.java,9.0,171.33333333333334,0.0,12461.0,927.0,7359.0,5195.0,176.875,175.25,13.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/n/LOC_5600.java,11.666666666666666,278.3333333333333,0.0,13864.0,1028.0,8241.0,5596.0,275.75,247.5,12.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/o/LOC_6000.java,13.666666666666666,233.0,0.0,14282.0,1078.0,8517.0,5995.0,270.25,291.875,11.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/p/LOC_6400.java,12.666666666666666,282.3333333333333,0.0,15630.0,1187.0,9257.0,6367.0,264.875,288.25,15.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/q/LOC_6800.java,23.666666666666668,360.0,0.3333333333333333,16672.0,1429.0,9955.0,6795.0,353.625,332.625,18.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/r/LOC_7200.java,15.666666666666666,325.3333333333333,0.0,16936.0,1316.0,9950.0,7194.0,326.125,308.75,18.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/s/LOC_7600.java,16.0,362.3333333333333,0.0,20314.0,1516.0,11625.0,7595.0,387.875,398.0,22.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/t/LOC_8000.java,21.0,368.6666666666667,0.0,19117.0,1475.0,11498.0,7969.0,366.0,365.875,17.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/u/LOC_8400.java,27.0,364.0,0.0,18250.0,1417.0,10752.0,8395.0,297.125,302.25,20.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/v/LOC_8800.java,23.333333333333332,347.3333333333333,0.0,18857.0,1488.0,11080.0,8790.0,342.625,331.25,21.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/w/LOC_9200.java,23.333333333333332,372.0,0.0,20405.0,1525.0,11724.0,9190.0,386.0,386.125,24.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/x/LOC_9600.java,23.0,390.6666666666667,0.0,21419.0,1682.0,12639.0,9592.0,475.875,439.5,25.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/y/LOC_10000.java,39.666666666666664,677.0,0.0,23629.0,1792.0,13931.0,9995.0,492.125,506.375,23.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aa/NOD_2000.java,3.3333333333333335,43.333333333333336,0.0,1992.0,168.0,1246.0,899.0,42.125,38.875,2.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ab/NOD_3000.java,4.0,65.66666666666667,0.0,2987.0,241.0,1828.0,1081.0,65.75,62.25,3.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ac/NOD_4000.java,4.333333333333333,90.0,0.0,3988.0,348.0,2539.0,1569.0,91.625,88.125,5.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ad/NOD_5000.java,7.0,97.0,0.0,4986.0,405.0,3240.0,1805.0,99.25,110.25,7.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ae/NOD_6000.java,9.0,118.0,0.0,5986.0,522.0,3420.0,3358.0,107.75,99.625,8.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/af/NOD_7000.java,5.666666666666667,114.33333333333333,0.0,6991.0,580.0,4328.0,2979.0,139.5,131.5,7.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ag/NOD_8000.java,8.666666666666666,146.66666666666666,0.0,7987.0,584.0,5019.0,3319.0,178.25,175.875,8.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ah/NOD_9000.java,10.0,193.0,0.0,8987.0,658.0,5603.0,3640.0,169.0,192.875,10.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ai/NOD_10000.java,8.0,151.66666666666666,0.0,9985.0,672.0,5885.0,4087.0,142.125,144.0,7.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aj/NOD_11000.java,11.0,178.0,0.0,10991.0,875.0,6452.0,4923.0,242.5,211.125,11.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ak/NOD_12000.java,12.333333333333334,219.0,0.0,11991.0,932.0,7024.0,5106.0,219.0,197.625,10.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/al/NOD_13000.java,11.666666666666666,254.0,0.0,12992.0,967.0,7662.0,5486.0,197.25,197.125,14.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/am/NOD_14000.java,14.333333333333334,262.0,0.3333333333333333,13991.0,1080.0,8260.0,6002.0,211.75,204.0,10.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/an/NOD_15000.java,16.0,245.66666666666666,0.0,14986.0,1130.0,8761.0,6390.0,276.25,275.5,13.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ao/NOD_16000.java,17.666666666666668,331.3333333333333,0.0,15984.0,1213.0,9648.0,6911.0,321.5,294.5,16.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ap/NOD_17000.java,19.333333333333332,344.3333333333333,0.0,16985.0,1284.0,10330.0,6774.0,283.5,287.25,13.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aq/NOD_18000.java,21.0,321.3333333333333,0.0,17985.0,1401.0,10598.0,8279.0,248.75,161.375,9.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ar/NOD_19000.java,16.333333333333332,272.3333333333333,0.0,18981.0,1466.0,11148.0,8619.0,343.5,349.875,19.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/as/NOD_20000.java,13.333333333333334,182.0,0.0,19985.0,1469.0,12128.0,8300.0,127.625,127.25,9.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/at/NOD_21000.java,7.0,126.66666666666667,0.0,20982.0,1541.0,12666.0,8755.0,123.875,120.625,7.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/au/NOD_22000.java,8.666666666666666,132.0,0.0,21979.0,1543.0,13238.0,8618.0,133.625,126.625,7.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/av/NOD_23000.java,8.333333333333334,149.0,0.0,22986.0,1748.0,13534.0,9866.0,130.375,133.5,8.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aw/NOD_24000.java,12.0,142.66666666666666,0.0,23983.0,1804.0,14119.0,10035.0,152.75,158.875,11.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ax/NOD_25000.java,8.0,155.33333333333334,0.0,24969.0,1858.0,14793.0,10448.0,148.0,147.125,7.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/z/NOD_1000.java,1.0,5.333333333333333,0.0,986.0,76.0,550.0,294.0,6.75,5.5,0.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/ay/OCC_600.java,0.6666666666666666,5.333333333333333,0.0,948.0,70.0,596.0,427.0,5.625,5.625,0.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/az/OCC_1200.java,1.0,12.333333333333334,0.0,2518.0,140.0,1190.0,1040.0,12.25,12.125,0.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/ba/OCC_1800.java,1.0,18.0,0.0,2940.0,232.0,1792.0,1044.0,18.625,17.5,1.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bb/OCC_2400.java,2.0,23.0,0.0,3752.0,306.0,2389.0,1842.0,24.875,23.125,1.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bc/OCC_3000.java,1.6666666666666667,35.333333333333336,0.0,4584.0,356.0,2992.0,1577.0,31.125,31.375,1.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bd/OCC_3600.java,3.3333333333333335,34.666666666666664,0.0,6114.0,525.0,3592.0,3244.0,36.625,35.125,3.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/be/OCC_4200.java,2.3333333333333335,43.0,0.0,7860.0,602.0,4188.0,2628.0,44.625,44.125,2.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bf/OCC_4800.java,3.0,46.333333333333336,0.0,7651.0,546.0,4792.0,3188.0,46.0,47.875,2.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bg/OCC_5400.java,2.3333333333333335,53.666666666666664,0.0,8603.0,635.0,5392.0,3654.0,53.875,51.625,2.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bh/OCC_6000.java,3.0,56.0,0.0,9436.0,662.0,5985.0,3888.0,56.5,56.0,2.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bi/OCC_6600.java,4.333333333333333,68.33333333333333,0.0,11244.0,886.0,6590.0,4921.0,65.25,66.625,3.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bj/OCC_7200.java,4.333333333333333,69.0,0.0,12251.0,947.0,7186.0,5332.0,72.375,70.5,4.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bk/OCC_7800.java,4.0,77.0,0.0,13232.0,1008.0,7792.0,5662.0,78.625,74.75,4.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bl/OCC_8400.java,4.0,79.66666666666667,0.0,14263.0,1044.0,8387.0,5677.0,82.5,82.875,4.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bm/OCC_9000.java,6.0,96.66666666666667,0.0,15479.0,1122.0,8987.0,6122.0,89.5,87.625,4.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bn/OCC_9600.java,4.333333333333333,89.66666666666667,0.0,15890.0,1209.0,9587.0,6877.0,95.75,94.75,7.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bo/OCC_10200.java,4.666666666666667,98.0,0.0,16741.0,1260.0,10186.0,6640.0,102.0,97.125,5.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bp/OCC_10800.java,7.0,103.33333333333333,0.0,18333.0,1422.0,10787.0,8440.0,122.75,145.375,7.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bq/OCC_11400.java,8.0,150.33333333333334,0.0,19968.0,1489.0,11386.0,7598.0,115.125,120.75,6.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/br/OCC_12000.java,8.0,113.66666666666667,0.0,19788.0,1449.0,11987.0,8222.0,116.25,116.375,6.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bs/OCC_12600.java,9.333333333333334,122.33333333333333,0.0,20912.0,1551.0,12584.0,8770.0,123.375,119.625,7.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bt/OCC_13200.java,7.333333333333333,122.33333333333333,0.0,21525.0,1552.0,13182.0,8831.0,124.5,121.625,7.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bu/OCC_13800.java,9.0,146.66666666666666,0.0,23383.0,1792.0,13786.0,10047.0,131.125,132.75,6.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bv/OCC_14400.java,7.333333333333333,139.66666666666666,0.0,24427.0,1878.0,14383.0,10469.0,139.875,136.375,8.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bw/OCC_15000.java,6.333333333333333,143.0,0.0,25284.0,1871.0,14982.0,10525.0,141.75,141.75,6.875
