document,compile_component,locate_component,traverse_component,NOD,DEF,OCC,LOC,gotoDefinition,rename,completion
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/co/DEF_1440.java,27.666666666666668,245.33333333333334,0.0,16840.0,1440.0,10042.0,6879.0,248.625,245.25,27.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cp/DEF_1520.java,30.0,272.6666666666667,0.0,19542.0,1520.0,11749.0,8337.0,280.875,275.375,30.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cq/DEF_1600.java,29.666666666666668,303.0,0.0,21217.0,1598.0,12642.0,8793.0,301.875,295.5,33.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cr/DEF_1680.java,30.333333333333332,308.0,0.0,21683.0,1679.0,12892.0,8977.0,302.25,303.25,32.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cs/DEF_1760.java,32.333333333333336,323.0,0.0,23087.0,1760.0,13585.0,9962.0,329.375,331.0,34.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/ct/DEF_1840.java,29.0,352.6666666666667,0.0,24785.0,1840.0,14651.0,10365.0,362.625,359.875,33.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cu/DEF_1920.java,45.0,546.3333333333334,0.0,25518.0,1920.0,15063.0,10771.0,405.25,442.875,42.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/DEF/cv/DEF_2000.java,54.0,604.0,0.0,25719.0,2000.0,15216.0,10875.0,381.625,383.75,32.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/a/LOC_400.java,6.0,12.333333333333334,0.0,905.0,65.0,566.0,399.0,13.25,13.0,7.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/b/LOC_800.java,11.0,30.666666666666668,0.0,1952.0,127.0,1273.0,785.0,31.125,30.5,11.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/c/LOC_1200.java,11.333333333333334,37.666666666666664,0.0,2651.0,212.0,1461.0,1199.0,41.25,45.875,13.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/d/LOC_1600.java,30.333333333333332,120.33333333333333,0.0,5021.0,340.0,3095.0,1575.0,125.0,120.75,32.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/e/LOC_2000.java,27.0,84.66666666666667,0.0,4296.0,378.0,2480.0,1996.0,97.625,80.125,21.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/f/LOC_2400.java,20.666666666666668,107.66666666666667,0.0,7610.0,572.0,4141.0,2397.0,107.75,109.0,23.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/g/LOC_2800.java,22.333333333333332,117.0,0.0,8277.0,713.0,4503.0,2793.0,120.0,118.375,23.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/h/LOC_3200.java,21.666666666666668,79.66666666666667,0.0,5703.0,488.0,3325.0,3197.0,79.625,79.25,23.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/i/LOC_3600.java,22.333333333333332,97.33333333333333,0.0,6910.0,572.0,4017.0,3597.0,100.375,97.625,23.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/j/LOC_4000.java,24.0,121.0,0.0,7599.0,646.0,4518.0,3995.0,114.125,112.125,24.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/k/LOC_4400.java,35.0,178.33333333333334,0.0,8941.0,753.0,5255.0,4364.0,184.375,177.75,36.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/l/LOC_4800.java,31.333333333333332,237.66666666666666,0.0,10925.0,848.0,6447.0,4797.0,245.125,224.75,40.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/m/LOC_5200.java,31.666666666666668,257.3333333333333,0.0,12461.0,927.0,7359.0,5195.0,275.75,247.875,37.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/n/LOC_5600.java,34.0,276.0,0.0,13864.0,1028.0,8241.0,5596.0,292.125,298.625,39.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/o/LOC_6000.java,37.333333333333336,295.0,0.0,14282.0,1078.0,8517.0,5995.0,300.75,301.875,32.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/p/LOC_6400.java,41.666666666666664,373.3333333333333,0.0,15630.0,1187.0,9257.0,6367.0,364.0,360.25,40.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/q/LOC_6800.java,39.333333333333336,350.6666666666667,0.0,16672.0,1429.0,9955.0,6795.0,362.125,363.0,37.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/r/LOC_7200.java,37.333333333333336,351.6666666666667,0.0,16936.0,1316.0,9950.0,7194.0,373.375,362.25,41.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/s/LOC_7600.java,40.0,423.6666666666667,0.0,20314.0,1516.0,11625.0,7595.0,410.375,406.25,44.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/t/LOC_8000.java,37.666666666666664,419.6666666666667,0.0,19117.0,1475.0,11498.0,7969.0,395.0,406.625,41.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/u/LOC_8400.java,51.666666666666664,387.3333333333333,0.0,18250.0,1417.0,10752.0,8395.0,377.75,370.0,46.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/v/LOC_8800.java,37.333333333333336,282.0,0.0,18857.0,1488.0,11080.0,8790.0,285.625,275.75,32.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/w/LOC_9200.java,29.666666666666668,298.0,0.3333333333333333,20405.0,1525.0,11724.0,9190.0,297.0,295.0,31.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/x/LOC_9600.java,33.333333333333336,344.3333333333333,0.0,21419.0,1682.0,12639.0,9592.0,325.375,326.625,35.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/LOC/y/LOC_10000.java,37.666666666666664,351.0,0.0,23629.0,1792.0,13931.0,9995.0,354.625,339.75,33.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aa/NOD_2000.java,11.0,30.0,0.0,1992.0,168.0,1246.0,899.0,29.25,30.625,11.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ab/NOD_3000.java,11.333333333333334,45.0,0.0,2987.0,241.0,1828.0,1081.0,44.5,44.125,10.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ac/NOD_4000.java,19.0,60.333333333333336,0.0,3988.0,348.0,2539.0,1569.0,61.375,61.75,19.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ad/NOD_5000.java,20.333333333333332,82.0,0.0,4986.0,405.0,3240.0,1805.0,81.125,83.0,21.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ae/NOD_6000.java,22.333333333333332,81.0,0.0,5986.0,522.0,3420.0,3358.0,83.25,82.75,23.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/af/NOD_7000.java,19.666666666666668,103.33333333333333,0.0,6991.0,580.0,4328.0,2979.0,109.5,107.375,21.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ag/NOD_8000.java,22.0,117.33333333333333,0.0,7987.0,584.0,5019.0,3319.0,117.0,116.5,22.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ah/NOD_9000.java,23.0,139.66666666666666,0.0,8987.0,658.0,5603.0,3640.0,138.375,135.375,23.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ai/NOD_10000.java,24.333333333333332,141.66666666666666,0.0,9985.0,672.0,5885.0,4087.0,145.0,144.875,25.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aj/NOD_11000.java,24.666666666666668,162.66666666666666,0.0,10991.0,875.0,6452.0,4923.0,161.625,160.875,24.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ak/NOD_12000.java,24.0,177.66666666666666,0.0,11991.0,932.0,7024.0,5106.0,179.125,169.75,25.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/al/NOD_13000.java,25.0,193.0,0.0,12992.0,967.0,7662.0,5486.0,191.75,192.5,25.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/am/NOD_14000.java,25.666666666666668,206.33333333333334,0.0,13991.0,1080.0,8260.0,6002.0,202.125,208.875,27.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/an/NOD_15000.java,25.333333333333332,222.0,0.0,14986.0,1130.0,8761.0,6390.0,222.875,216.5,27.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ao/NOD_16000.java,25.666666666666668,242.33333333333334,0.0,15984.0,1213.0,9648.0,6911.0,247.5,236.875,27.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ap/NOD_17000.java,25.666666666666668,258.3333333333333,0.0,16985.0,1284.0,10330.0,6774.0,262.125,251.875,27.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aq/NOD_18000.java,28.333333333333332,268.3333333333333,0.0,17985.0,1401.0,10598.0,8279.0,265.125,257.875,30.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ar/NOD_19000.java,33.333333333333336,283.0,0.0,18981.0,1466.0,11148.0,8619.0,277.75,267.75,30.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/as/NOD_20000.java,27.666666666666668,297.3333333333333,0.0,19985.0,1469.0,12128.0,8300.0,296.875,331.875,38.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/at/NOD_21000.java,33.0,433.0,0.0,20982.0,1541.0,12666.0,8755.0,452.25,455.875,48.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/au/NOD_22000.java,41.333333333333336,441.0,0.0,21979.0,1543.0,13238.0,8618.0,474.0,460.5,42.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/av/NOD_23000.java,47.0,474.6666666666667,0.0,22986.0,1748.0,13534.0,9866.0,493.25,500.625,43.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/aw/NOD_24000.java,40.666666666666664,484.0,0.0,23983.0,1804.0,14119.0,10035.0,539.875,520.375,49.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/ax/NOD_25000.java,39.666666666666664,507.6666666666667,0.0,24969.0,1858.0,14793.0,10448.0,543.75,526.0,46.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/NOD/z/NOD_1000.java,5.0,19.333333333333332,0.0,986.0,76.0,550.0,294.0,20.5,19.75,5.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/ay/OCC_600.java,6.333333333333333,18.666666666666668,0.0,948.0,70.0,596.0,427.0,20.625,20.25,7.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/az/OCC_1200.java,5.666666666666667,40.333333333333336,0.0,2518.0,140.0,1190.0,1040.0,35.125,42.375,7.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/ba/OCC_1800.java,12.666666666666666,63.666666666666664,0.0,2940.0,232.0,1792.0,1044.0,53.25,55.5,10.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bb/OCC_2400.java,30.0,81.0,0.3333333333333333,3752.0,306.0,2389.0,1842.0,90.875,85.125,33.625
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bc/OCC_3000.java,28.0,100.66666666666667,0.0,4584.0,356.0,2992.0,1577.0,104.5,108.375,27.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bd/OCC_3600.java,35.333333333333336,118.66666666666667,0.0,6114.0,525.0,3592.0,3244.0,124.5,112.75,33.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/be/OCC_4200.java,27.333333333333332,148.33333333333334,0.0,7860.0,602.0,4188.0,2628.0,158.375,161.125,33.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bf/OCC_4800.java,31.666666666666668,171.33333333333334,0.0,7651.0,546.0,4792.0,3188.0,170.25,168.5,33.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bg/OCC_5400.java,34.0,195.0,0.0,8603.0,635.0,5392.0,3654.0,175.5,162.875,32.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bh/OCC_6000.java,31.666666666666668,203.0,0.0,9436.0,662.0,5985.0,3888.0,217.375,211.25,39.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bi/OCC_6600.java,36.666666666666664,262.6666666666667,0.0,11244.0,886.0,6590.0,4921.0,248.375,231.0,30.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bj/OCC_7200.java,34.333333333333336,251.0,0.0,12251.0,947.0,7186.0,5332.0,203.75,190.875,26.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bk/OCC_7800.java,26.0,198.0,0.0,13232.0,1008.0,7792.0,5662.0,206.75,203.75,32.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bl/OCC_8400.java,26.0,213.66666666666666,0.0,14263.0,1044.0,8387.0,5677.0,228.0,223.375,29.125
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bm/OCC_9000.java,26.333333333333332,236.66666666666666,0.0,15479.0,1122.0,8987.0,6122.0,231.875,228.625,26.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bn/OCC_9600.java,27.0,234.33333333333334,0.0,15890.0,1209.0,9587.0,6877.0,254.25,281.125,33.5
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bo/OCC_10200.java,35.333333333333336,335.6666666666667,0.0,16741.0,1260.0,10186.0,6640.0,364.25,375.5,40.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bp/OCC_10800.java,35.333333333333336,280.6666666666667,0.0,18333.0,1422.0,10787.0,8440.0,294.0,284.625,34.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bq/OCC_11400.java,28.666666666666668,310.6666666666667,0.0,19968.0,1489.0,11386.0,7598.0,321.5,321.125,37.75
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/br/OCC_12000.java,30.0,328.3333333333333,0.0,19788.0,1449.0,11987.0,8222.0,306.875,290.0,28.875
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bs/OCC_12600.java,28.666666666666668,312.0,0.0,20912.0,1551.0,12584.0,8770.0,304.25,300.0,31.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bt/OCC_13200.java,29.333333333333332,329.6666666666667,0.0,21525.0,1552.0,13182.0,8831.0,331.125,319.375,31.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bu/OCC_13800.java,30.666666666666668,352.6666666666667,0.0,23383.0,1792.0,13786.0,10047.0,351.75,351.75,33.25
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bv/OCC_14400.java,31.666666666666668,362.3333333333333,0.0,24427.0,1878.0,14383.0,10469.0,468.25,443.0,40.375
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/outputDir/OCC/bw/OCC_15000.java,35.333333333333336,440.6666666666667,0.0,25284.0,1871.0,14982.0,10525.0,423.125,392.0,36.25
