document,compile_component,locate_component,traverse_component,NOD,DEF,OCC,LOC,gotoDefinition,rename,completion
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/annotations/XYTextAnnotation.java,3450.0,19.0,0.0,1116.0,87.0,694.0,623.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java,2645.0,14.0,0.0,854.0,67.0,548.0,358.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/api/RectangleAlignment.java,229.0,5.0,0.0,389.0,21.0,222.0,153.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/api/RectangleAnchor.java,329.0,4.0,0.0,426.0,22.0,261.0,166.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/api/RectangleEdge.java,43.0,1.0,0.0,153.0,15.0,85.0,120.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/api/RectangleInsets.java,497.0,13.0,0.0,1235.0,104.0,671.0,512.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/api/Rotation.java,16.0,1.0,0.0,45.0,7.0,24.0,76.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/Axis.java,10416.0,44.0,0.0,3419.0,274.0,2222.0,1603.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/AxisCollection.java,1612.0,1.0,0.0,166.0,13.0,98.0,142.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/AxisLocation.java,104.0,0.0,0.0,88.0,9.0,50.0,92.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/AxisSpace.java,2746.0,9.0,1.0,800.0,45.0,507.0,338.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/AxisState.java,657.0,3.0,0.0,227.0,27.0,117.0,194.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/CategoryAxis.java,9970.0,42.0,0.0,3330.0,275.0,1982.0,1259.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/CategoryLabelPosition.java,2204.0,3.0,0.0,358.0,35.0,215.0,248.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/CategoryLabelPositions.java,8808.0,11.0,0.0,788.0,41.0,622.0,303.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/CategoryTick.java,1240.0,2.0,0.0,208.0,18.0,121.0,142.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/CompassFormat.java,514.0,3.0,0.0,234.0,24.0,122.0,141.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/CyclicNumberAxis.java,10753.0,33.0,0.0,2828.0,190.0,1662.0,985.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/DateAxis.java,11128.0,66.0,0.0,5023.0,340.0,3097.0,1576.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/DateTick.java,1076.0,1.0,0.0,152.0,20.0,93.0,120.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/DateTickUnit.java,2489.0,8.0,0.0,574.0,48.0,317.0,331.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/DateTickUnitType.java,828.0,2.0,0.0,81.0,12.0,60.0,94.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/ExtendedCategoryAxis.java,3630.0,5.0,0.0,383.0,34.0,247.0,231.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/LogarithmicAxis.java,6324.0,23.0,0.0,2492.0,135.0,1174.0,976.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/LogAxis.java,10671.0,30.0,0.0,2623.0,241.0,1428.0,955.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/LogTick.java,402.0,1.0,0.0,48.0,8.0,31.0,75.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/MarkerAxisBand.java,2927.0,6.0,0.0,568.0,51.0,379.0,239.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/ModuloAxis.java,2292.0,10.0,1.0,988.0,70.0,550.0,383.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/MonthDateFormat.java,2938.0,6.0,0.0,415.0,41.0,228.0,230.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/NumberAxis.java,10775.0,30.0,0.0,2572.0,204.0,1399.0,1010.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/NumberTick.java,433.0,1.0,0.0,87.0,16.0,58.0,87.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/NumberTickUnit.java,668.0,3.0,0.0,208.0,20.0,108.0,147.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/NumberTickUnitSource.java,1807.0,5.0,0.0,542.0,33.0,225.0,260.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/PeriodAxis.java,10285.0,40.0,0.0,3042.0,219.0,1915.0,1055.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/PeriodAxisLabelInfo.java,6761.0,9.0,0.0,570.0,53.0,369.0,350.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/QuarterDateFormat.java,1651.0,4.0,0.0,299.0,30.0,174.0,183.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/StandardTickUnitSource.java,234.0,1.0,0.0,144.0,17.0,78.0,125.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/SubCategoryAxis.java,6864.0,17.0,0.0,1002.0,76.0,594.0,378.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/SymbolAxis.java,8564.0,21.0,0.0,1751.0,146.0,969.0,663.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/Tick.java,1069.0,3.0,0.0,214.0,21.0,130.0,176.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/TickUnit.java,3.0,2.0,0.0,217.0,21.0,105.0,178.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/TickUnits.java,612.0,4.0,0.0,279.0,22.0,164.0,201.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/TickUnitSource.java,6.0,0.0,0.0,26.0,7.0,17.0,78.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/Timeline.java,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/ValueAxis.java,8729.0,38.0,0.0,3324.0,268.0,1871.0,1566.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/axis/ValueTick.java,349.0,1.0,0.0,160.0,21.0,94.0,128.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/AbstractBlock.java,3616.0,14.0,0.0,1149.0,105.0,700.0,617.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/Arrangement.java,2762.0,1.0,0.0,32.0,9.0,20.0,71.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/Block.java,286.0,0.0,1.0,54.0,16.0,35.0,106.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/BlockBorder.java,1162.0,6.0,0.0,429.0,43.0,268.0,223.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/BlockContainer.java,853.0,5.0,0.0,490.0,45.0,288.0,265.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/BlockFrame.java,116.0,0.0,0.0,20.0,5.0,13.0,59.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/BlockParams.java,5.0,2.0,0.0,98.0,14.0,52.0,136.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/BlockResult.java,137.0,0.0,0.0,44.0,6.0,27.0,78.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/BorderArrangement.java,1608.0,57.0,0.0,2223.0,101.0,1269.0,472.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/CenterArrangement.java,529.0,12.0,0.0,604.0,62.0,389.0,289.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/ColorBlock.java,683.0,2.0,0.0,266.0,27.0,155.0,179.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/ColumnArrangement.java,742.0,12.0,0.0,858.0,65.0,533.0,338.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/EmptyBlock.java,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/FlowArrangement.java,1016.0,18.0,0.0,984.0,81.0,629.0,388.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/GridArrangement.java,615.0,20.0,0.0,1168.0,114.0,749.0,397.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/LabelBlock.java,1965.0,8.0,0.0,693.0,63.0,460.0,403.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/LineBorder.java,1388.0,5.0,0.0,471.0,37.0,297.0,216.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/RectangleConstraint.java,715.0,8.0,0.0,607.0,47.0,473.0,322.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/block/Size2D.java,5.0,2.0,0.0,233.0,21.0,118.0,167.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/ChartColor.java,2154.0,4.0,0.0,398.0,38.0,225.0,237.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/ChartElement.java,5.0,0.0,0.0,13.0,3.0,8.0,50.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/ChartElementVisitor.java,3.0,1.0,0.0,13.0,3.0,8.0,49.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/ChartFactory.java,3035.0,73.0,0.0,4346.0,512.0,2666.0,1625.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/ChartHints.java,37.0,0.0,0.0,88.0,9.0,41.0,98.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/ChartRenderingInfo.java,1001.0,3.0,0.0,357.0,28.0,219.0,243.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/ChartTheme.java,3.0,0.0,0.0,13.0,3.0,8.0,53.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/ChartTransferable.java,493.0,4.0,0.0,413.0,50.0,232.0,235.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/ChartUtils.java,3040.0,15.0,0.0,1106.0,169.0,656.0,584.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/date/MonthConstants.java,6.0,0.0,0.0,56.0,13.0,18.0,102.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/date/SerialDate.java,214.0,15.0,0.0,1512.0,161.0,659.0,965.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/date/SpreadsheetDate.java,46.0,9.0,0.0,757.0,66.0,377.0,424.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/Drawable.java,77.0,0.0,0.0,16.0,4.0,10.0,43.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/encoders/EncoderUtil.java,470.0,3.0,0.0,250.0,46.0,164.0,169.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/encoders/ImageEncoder.java,74.0,0.0,0.0,44.0,12.0,22.0,98.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/encoders/ImageEncoderFactory.java,66.0,3.0,0.0,210.0,26.0,122.0,142.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/encoders/ImageFormat.java,4.0,0.0,0.0,20.0,4.0,12.0,62.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/encoders/SunJPEGEncoderAdapter.java,306.0,2.0,0.0,191.0,19.0,112.0,154.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/encoders/SunPNGEncoderAdapter.java,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/AxisEntity.java,1582.0,3.0,0.0,285.0,28.0,157.0,197.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/CategoryItemEntity.java,271.0,2.0,0.0,248.0,25.0,150.0,192.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/CategoryLabelEntity.java,125.0,2.0,0.0,170.0,15.0,102.0,121.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/ChartEntity.java,968.0,10.0,0.0,692.0,55.0,387.0,378.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/EntityCollection.java,82.0,0.0,0.0,51.0,14.0,27.0,102.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/FlowEntity.java,284.0,2.0,0.0,140.0,14.0,79.0,109.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/JFreeChartEntity.java,732.0,3.0,0.0,285.0,28.0,157.0,196.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/LegendItemEntity.java,181.0,2.0,0.0,179.0,18.0,102.0,169.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/NodeEntity.java,208.0,1.0,0.0,78.0,12.0,49.0,93.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/PieSectionEntity.java,366.0,6.0,0.0,303.0,32.0,179.0,233.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/PlotEntity.java,714.0,4.0,0.0,285.0,28.0,157.0,196.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/StandardEntityCollection.java,287.0,3.0,0.0,315.0,29.0,185.0,198.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/TickLabelEntity.java,34.0,0.0,0.0,33.0,6.0,21.0,59.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/TitleEntity.java,708.0,3.0,0.0,285.0,28.0,157.0,196.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/XYAnnotationEntity.java,40.0,2.0,1.0,117.0,14.0,58.0,109.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/entity/XYItemEntity.java,163.0,2.0,0.0,200.0,25.0,105.0,171.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/event/AnnotationChangeEvent.java,399.0,1.0,0.0,43.0,6.0,29.0,70.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/event/AnnotationChangeListener.java,4.0,0.0,0.0,15.0,3.0,10.0,50.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/event/AxisChangeEvent.java,123.0,1.0,1.0,34.0,5.0,23.0,68.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/event/AxisChangeListener.java,4.0,0.0,0.0,15.0,3.0,10.0,55.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/event/ChartChangeEvent.java,268.0,1.0,0.0,120.0,18.0,79.0,125.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/event/ChartChangeListener.java,4.0,0.0,0.0,15.0,3.0,10.0,53.0,0.0,0.0,0.0
file:///C:/Users/74993/Desktop/毕设/wll论文/java-language-server2/testDir/jfreechart/src/main/java/org/jfree/chart/event/ChartProgressEvent.java,260.0,2.0,0.0,123.0,18.0,79.0,129.0,0.0,0.0,0.0
